Unnamed: 0,movie_id,original_language,original_title,popularity,release_date,title,vote_average,vote_count,genres
145,601337,hi,83,7.425,2021-12-24,83,7.1,33,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
146,374173,hi,कपूर एण्ड सन्स,9.401,2016-03-18,Kapoor & Sons,7.0,142,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"
147,7509,hi,Water,7.801,2005-09-09,Water,6.9,97,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
148,46387,hi,हम आपके हैं कौन...!,8.908,1994-08-05,Hum Aapke Hain Koun..!,6.4,84,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
149,20359,hi,Phir Hera Pheri,9.184,2006-06-09,Phir Hera Pheri,6.5,87,"[{'id': 35, 'name': 'Comedy'}]"
150,21210,hi,दिल से..,8.127,1998-08-22,Dil Se..,6.8,145,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
151,259720,hi,टू स्टेट्स,7.377,2014-04-18,2 States,6.6,132,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
152,25867,hi,De Dana Dan,5.704,2009-11-27,De Dana Dan,5.6,61,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
153,27298,hi,Partner,8.389,2007-07-20,Partner,5.6,84,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
154,496524,hi,सिंम्बा,6.326,2018-12-28,Simmba,6.4,65,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
155,601635,hi,लाल सिंह चड्ढा,8.142,2022-08-11,Laal Singh Chaddha,6.5,40,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
156,160265,hi,कोयला,9.053,1997-04-18,Koyla,6.7,48,"[{'id': 28, 'name': 'Action'}]"
157,431892,hi,Trapped,8.865,2017-03-17,Trapped,6.8,100,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]"
158,456570,hi,हिंदी मीडियम,9.864,2017-05-19,Hindi Medium,7.3,138,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
159,250551,hi,गुंडे,8.22,2014-02-14,Gunday,4.9,87,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
160,695962,hi,भूल भुलैया 2,10.66,2022-05-20,Bhool Bhulaiyaa 2,6.4,50,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]"
161,41518,hi,गुज़ारिश,6.511,2010-11-18,Guzaarish,7.3,97,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
162,339274,hi,तमाशा,7.852,2015-11-27,Tamasha,6.6,118,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
163,34764,hi,Karthik Calling Karthik,7.039,2010-02-26,Karthik Calling Karthik,6.1,73,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]"
164,594669,hi,बाघी ३,8.966,2020-03-06,Baaghi 3,7.2,90,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]"
165,589615,hi,रात अकेली है,9.197,2020-07-31,Raat Akeli Hai,6.8,53,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
166,645489,hi,गुंजन सक्सेना: द कारगिल गर्ल,8.868,2020-08-12,Gunjan Saxena: The Kargil Girl,7.4,67,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]"
167,41517,hi,Ra.One,9.592,2011-10-26,Ra.One,5.7,289,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]"
168,44749,hi,रेस 2,7.389,2013-01-25,Race 2,5.6,85,"[{'id': 53, 'name': 'Thriller'}]"
169,415358,hi,पिंक,8.791,2016-09-16,Pink,7.5,181,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
170,247645,hi,Queen,6.83,2014-03-07,Queen,7.4,230,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
171,362136,hi,प्रेम रतन धन पायो,8.812,2015-11-12,Prem Ratan Dhan Payo,5.6,91,"[{'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]"
172,16345,hi,बिल्लू,10.565,2009-02-13,Billu,6.5,83,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
173,917,hi,मदर इण्डिया,9.03,1957-02-13,Mother India,7.2,82,"[{'id': 18, 'name': 'Drama'}]"
174,14752,hi,दिल चाहता है,7.061,2001-08-10,Dil Chahta Hai,6.9,238,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
175,103243,hi,विक्की डोनर,7.809,2012-04-20,Vicky Donor,6.8,143,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
176,159664,hi,मन,11.396,1999-07-09,Mann,6.5,28,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
177,441889,hi,सीक्रेट सुपरस्टार,6.312,2017-10-19,Secret Superstar,7.4,137,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]"
178,287499,hi,Margarita with a Straw,7.038,2015-04-17,Margarita with a Straw,6.9,66,"[{'id': 18, 'name': 'Drama'}]"
179,653457,hi,मिमी,7.771,2021-07-26,Mimi,7.1,48,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
180,107548,hi,चोरी चोरी चुपके चुपके,6.538,2001-03-09,Chori Chori Chupke Chupke,6.4,58,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
181,52696,hi,Band Baaja Baaraat,8.547,2010-12-10,Band Baaja Baaraat,6.6,104,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
182,235984,hi,गोलियों की रासलीला रामलीला,7.047,2013-11-15,Goliyon Ki Raasleela Ram-Leela,7.0,160,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
183,541495,hi,मर्द को दर्द नहीं होता,8.185,2019-03-21,The Man Who Feels No Pain,6.4,46,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
184,39839,hi,बागबान,6.652,2003-10-03,Baghban,6.8,87,"[{'id': 18, 'name': 'Drama'}]"
185,32740,hi,कृष,8.04,2006-06-23,Krrish,6.4,193,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]"
186,403867,hi,काबिल,9.036,2017-01-25,Kaabil,6.9,108,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]"
187,192558,hi,आशिकी २,8.032,2013-04-26,Aashiqui 2,7.0,126,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
188,19625,hi,मुन्ना भाई एम बी बी एस,8.528,2003-12-19,Munna Bhai M.B.B.S.,7.2,240,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
189,404604,hi,माँ,9.783,2017-07-07,Mom,7.6,177,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
190,82825,hi,Kahaani,10.275,2012-03-09,Kahaani,7.2,257,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
191,966719,hi,किसी का भाई... किसी की जान,8.406,2023-04-21,Kisi Ka Bhai... Kisi Ki Jaan,0.0,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
192,58051,hi,हाउसफुल,7.759,2010-04-30,Housefull,5.7,103,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
193,287767,hi,Mardaani,6.131,2014-08-22,Mardaani,6.6,79,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
194,168245,hi,कई पो छे!,7.257,2013-02-22,Kai Po Che!,6.9,109,"[{'id': 18, 'name': 'Drama'}]"
195,601807,hi,Mrs. Serial Killer,9.518,2020-05-01,Mrs. Serial Killer,6.4,75,"[{'id': 53, 'name': 'Thriller'}]"
196,493623,hi,Hichki,8.759,2018-03-23,Hichki,7.6,112,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
197,498598,hi,सोनू के टीटू की स्वीटी,7.903,2018-02-23,Sonu Ke Titu Ki Sweety,6.6,80,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"
198,65946,hi,Ready,6.935,2011-06-03,Ready,5.1,73,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
199,45002,hi,चमत्कार,7.911,1992-07-08,Chamatkar,6.5,39,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"
200,577328,hi,कबीर सिंह,9.252,2019-06-21,Kabir Singh,6.7,107,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
201,31524,hi,सरफरोश,6.572,1999-04-30,Sarfarosh,6.9,78,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]"
202,41902,hi,बादशाह,7.321,1999-08-27,Baadshah,6.5,78,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
203,4253,hi,हम तुम,7.779,2004-05-28,Hum Tum,6.4,85,"[{'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
204,581361,hi,बदला,9.239,2019-03-08,Badla,7.4,112,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]"
205,807072,hi,Hello Charlie,5.86,2021-04-09,Hello Charlie,7.0,12,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]"
206,191121,hi,रान्झाना,9.227,2013-06-21,Raanjhanaa,6.6,113,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
207,4252,hi,चलते चलते,7.993,2003-06-13,Chalte Chalte,6.3,84,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
208,21570,hi,रंगीला,5.4,1995-09-08,Rangeela,6.9,56,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
209,251626,hi,हँसी तो फसी,6.93,2014-02-07,Hasee Toh Phasee,6.6,82,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
210,755045,hi,सर्कस,11.073,2022-12-23,Cirkus,5.2,6,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
211,21175,hi,लक्ष्य,7.646,2004-06-18,Lakshya,6.5,81,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
212,323517,hi,बदलापुर,6.219,2015-02-20,Badlapur,7.0,106,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]"
213,79990,hi,देसी बॉयज़,7.242,2011-11-25,Desi Boyz,6.2,76,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
214,503129,hi,Student of the Year 2,6.121,2019-05-10,Student of the Year 2,4.8,55,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
215,375290,hi,Airlift,5.714,2016-01-22,Airlift,7.1,169,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}]"
216,19658,hi,Race,8.619,2008-03-21,Race,6.2,97,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
217,377213,hi,Te3n,7.601,2016-06-10,Te3n,6.9,88,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]"
218,467106,hi,बरेली की बर्फी,7.711,2017-08-17,Bareilly Ki Barfi,6.8,143,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"
219,735919,hi,AK vs AK,7.953,2020-12-24,AK vs AK,7.0,41,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]"
220,598826,hi,सरदार उधम,8.703,2021-10-16,Sardar Udham,7.0,49,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
221,413884,hi,Half Girlfriend,6.495,2017-05-18,Half Girlfriend,6.6,68,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
222,131940,hi,जोश,7.788,2000-06-09,Josh,5.8,53,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
223,5319,hi,हम दिल दे चुके सनम,6.958,1999-06-18,Hum Dil De Chuke Sanam,6.3,92,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
224,276928,hi,हम्प्टी शर्मा की दुल्हनिया,5.842,2014-07-11,Humpty Sharma Ki Dulhania,6.4,88,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
225,496327,hi,सुई धागा,4.964,2018-09-28,Sui Dhaaga - Made in India,7.1,67,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
226,19637,hi,चुप चुप के,4.772,2006-06-09,Chup Chup Ke,6.1,66,"[{'id': 35, 'name': 'Comedy'}]"
227,336790,hi,एबीसीडी 2,7.368,2015-06-19,ABCD 2,5.7,64,"[{'id': 10402, 'name': 'Music'}]"
228,84858,hi,अग्निपथ,6.946,2012-01-26,Agneepath,6.5,124,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
229,79464,hi,Rockstar,6.945,2011-11-11,Rockstar,7.2,151,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"
230,83382,hi,Players,6.544,2012-01-06,Players,5.3,45,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
231,16344,hi,Luck by Chance,8.163,2009-01-30,Luck by Chance,6.6,49,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
232,126400,hi,गैंग्स ऑफ़ वास्सेपुर पार्ट - २,7.503,2012-08-08,Gangs of Wasseypur - Part 2,8.0,77,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
233,90634,hi,हम तुम्हारे हैं सनम,5.64,2002-05-24,Hum Tumhare Hain Sanam,5.6,40,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
234,778946,hi,मिशन मजनू,9.958,2023-01-20,Mission Majnu,6.8,18,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]"
235,276935,hi,एक विलन,7.183,2014-06-27,Ek Villain,6.5,126,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
236,97351,hi,फिर भी दिल है हिंदुस्तानी,6.277,2000-01-21,Phir Bhi Dil Hai Hindustani,6.5,70,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"
237,398535,hi,उड़ता पंजाब,6.681,2016-06-17,Udta Punjab,7.2,127,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
238,280795,hi,हैदर,9.178,2014-10-02,Haider,7.1,195,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
239,124093,hi,Jism 2,5.306,2012-08-03,Jism 2,4.4,21,"[{'id': 53, 'name': 'Thriller'}]"
240,19670,hi,गोलमाल,7.525,2006-07-14,Golmaal - Fun Unlimited,6.6,95,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
241,911645,hi,गहराइयाँ,6.876,2022-02-11,Gehraiyaan,5.9,22,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
242,456565,hi,जुड़वा 2,7.13,2017-09-29,Judwaa 2,5.7,90,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
243,766116,hi,रनवे ३४,6.933,2022-04-29,Runway 34,6.5,32,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]"
244,413646,hi,Badrinath Ki Dulhania,8.425,2017-03-10,Badrinath Ki Dulhania,6.4,110,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
245,65521,hi,प्यार का पंचनामा,6.741,2011-05-20,Pyaar Ka Punchnama,6.9,69,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
246,886440,hi,Dybbuk,6.249,2021-10-29,Dybbuk,5.8,10,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]"
247,330037,hi,ब्रदर्स,8.177,2015-08-14,Brothers,6.5,67,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
248,20656,hi,साथिया,4.636,2002-12-20,Saathiya,5.9,43,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
249,284288,hi,मैरी कोम,8.12,2014-09-05,Mary Kom,7.0,82,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
250,401285,hi,जग्गा जासूस,6.502,2017-07-14,Jagga Jasoos,6.1,78,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]"
251,325138,hi,दम लगा के हईशा,8.657,2015-02-27,Dum Laga Ke Haisha,7.2,104,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]"
252,56969,hi,Tere Naam,5.793,2003-08-15,Tere Naam,6.5,63,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]"
253,734780,hi,सरदार का पोता,5.968,2021-05-18,Sardar Ka Grandson,7.4,18,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]"
254,41903,hi,मिस्टर इंडिया,4.809,1987-05-25,Mr. India,6.7,72,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]"
255,20002,hi,चांदनी चौक टू चाइना,6.109,2009-01-16,Chandni Chowk to China,4.6,57,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
256,58302,hi,Dus,6.414,2005-07-08,Dus,5.3,34,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
257,191726,hi,Ugly,7.053,2014-12-26,Ugly,6.9,97,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]"
258,37951,hi,Raajneeti,5.78,2010-06-04,Raajneeti,6.2,63,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
259,147405,hi,दबंग्ग 2,8.121,2012-12-21,Dabangg 2,5.2,91,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
260,472123,hi,गोलमाल अगेन,6.459,2017-10-20,Golmaal Again,5.6,69,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]"
261,393441,hi,ढिशुम,5.646,2016-07-29,Dishoom,5.8,67,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]"
262,49679,hi,Action Replayy,6.992,2010-11-05,Action Replayy,5.4,62,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]"
263,45533,hi,प्यार किया तो डरना क्या,4.779,1998-03-27,Pyaar Kiya To Darna Kya,6.1,30,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
264,25516,hi,कोई मिल गया,6.629,2003-08-08,Koi... Mil Gaya,6.9,172,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]"
265,16283,hi,सावरिया,7.228,2007-11-09,Saawariya,5.6,70,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"
266,534075,hi,सुपर 30,6.978,2019-07-12,Super 30,7.6,78,"[{'id': 18, 'name': 'Drama'}]"
267,40777,hi,I Hate Luv Storys,5.195,2010-07-02,I Hate Luv Storys,6.0,69,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
268,102632,hi,Rowdy Rathore,7.154,2012-06-01,Rowdy Rathore,6.0,76,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
269,285803,hi,Singham Returns,7.033,2014-08-15,Singham Returns,6.2,72,"[{'id': 28, 'name': 'Action'}]"
270,20390,hi,No Entry,6.18,2005-08-26,No Entry,6.0,52,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
271,240614,hi,आर... राजकुमार,6.362,2013-12-06,R... Rajkumar,6.4,83,"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]"
272,584850,hi,तानाजी: द अनसंग वॉरियर,6.91,2020-01-10,Tanhaji: The Unsung Warrior,6.5,51,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
273,45316,hi,उड़ान,6.367,2010-06-17,Udaan,7.2,163,"[{'id': 18, 'name': 'Drama'}]"
274,33125,hi,Border,6.571,1997-06-13,Border,6.6,57,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]"
275,441875,hi,टॉयलेट: एक प्रेम कथा,9.366,2017-08-11,Toilet: A Love Story,6.9,166,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
276,503838,hi,Raid,6.206,2018-03-16,Raid,7.2,78,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]"
277,37822,hi,बदमाश कंपनी,5.399,2010-05-07,Badmaash Company,5.8,43,"[{'id': 80, 'name': 'Crime'}]"
278,934419,hi,क़ला,7.544,2022-11-24,Qala,6.8,10,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]"
279,661043,hi,मलंग,5.597,2020-02-07,Malang,7.2,41,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]"
280,15977,hi,देव .डी,6.849,2009-02-06,Dev.D,6.9,103,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
281,82575,hi,Indian,7.427,2001-10-26,Indian,5.6,11,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
282,81273,hi,The Dirty Picture,6.948,2011-12-02,The Dirty Picture,6.3,70,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
283,377985,hi,Fan,8.351,2016-04-14,Fan,6.3,214,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
284,388333,hi,M.S. Dhoni: The Untold Story,7.599,2016-09-30,M.S. Dhoni: The Untold Story,7.1,138,"[{'id': 18, 'name': 'Drama'}]"
285,362140,hi,शानदार,5.536,2015-10-22,Shaandaar,4.7,48,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
286,15084,hi,Salaam Namaste,5.652,2005-09-09,Salaam Namaste,6.0,77,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
287,547654,hi,बधाई हो,7.849,2018-10-19,Badhaai Ho,7.4,115,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
288,157129,hi,टेबल नम्. 21,6.963,2013-01-03,Table No. 21,6.4,54,"[{'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]"
289,15761,hi,Company,5.239,2002-04-15,Company,6.7,55,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
